id_review,review,title,Suma de score,Suma de service,platform,id_nick
R100048,"El objetivo era probablemente para crear este mercado-buffet tipo de ambiente que funciona bastante bien. Es un ruidoso, ecléctico, muy concurrida, vivido lugar - es muy refrescante en realidad.El menú es agradable y compacto. 4 de cada tipo. Aunque el lugar está listado aquí como 'peruano"" sus platos son más en la corriente bistro line (hamburguesas, ensaladas, filetes...) aunque no soy peruano, no pude ver nada particularmente local sobre la comida en general. Por supuesto sirven ese maíz peruano gigantes, y hay también sus jugos, no los platos típicos locales.Su firma es un 4-hombres una estufa-operado de madera Owen y parrilla. pollo, carnes, todo está hecho en eso! ...y, como todo aquí en Lima hay aproximadamente 10 camareros esperando para pedidos en cualquier momento!","La comida podría usar una fantasía, pero el ambiente es genial!",4,40012,tripadvisor,dakov
R1000931,"Estuvo bueno, arroz chaufa, chicharrón de pollo, chijaukay y el taypa a la plancha recomendable.","",4,105934,googleplaces,116566881311549020952
R1000932,"Me encanto, pedi  junto a mi esposa:Cerdo con verduras, rico y con un excelente precio.La chicha estubo en su punto.Mi esposa y yo lo recomendamos","",5,105934,googleplaces,102268943386287904308
R1000933,"Excelente atención y calidad. Su carta es bastante variada y el sabor y calidad de los platos es muy buena. Recomiendo las promociones de varios platos, se come riquísimo y la cantidad es más que suficiente para varias personas dependiendo del mismo. Los mosos muy atentos y rápidos en su atención. Muy recomendado.","",5,105934,googleplaces,117942845346127122385
R1000934,Buena sazón pero en la última ves mi arroz chaufa tenía más arroz que carne :/,"",2,105934,googleplaces,106950123709734877090
R1000935,"Buena sazón, la atención muy amable y buenos precios.","",5,105934,googleplaces,107427537705072008393
R1000936,"voy a ese chifa desde que soy niña, la comida es realmente superior a los demás chifas de la zona (si nos guiamos por el precio obviamente) deliciosa comida pero desde siempre han tenido una mala higiene, los baños siempre olían muy feo y los platos o vasos aveces olían raro, necesitan mejorar su higiene urgentemente","",4,105934,googleplaces,108100391129794108126
R1000937,Todo muy rico..gracias,"",5,105934,googleplaces,110359556158425308745
R1000938,"Pedí un chaufa de langostinos, su sabor es intermedio y no tenía los trozos de huevos fritos, no sentí lo que es un verdadero chaufa, no lo recomiendo 👌🏻","",1,105934,googleplaces,111374729833840988079
R1000939,"Un lugar acogedor,  buena atención, potajes de primera y cumple con los protocolos de bioseguridad...","",5,105934,googleplaces,102586941181157315772
R1000940,Muy buena comida y buena organización,"",4,105934,googleplaces,115537627802821739665
R1000941,Recomiendo su sason,"",4,105934,googleplaces,112055948879488502437
R1000942,"Un lugar con tanta tradición en esta parte de lima , ha lerdido sasón... deberían recuperarala","",3,105934,googleplaces,110066736730487836711
R1000943,"Tienen buena comida, cuidar sus empleados en su estabilidad, bioseguridad, su aforo.","",4,105934,googleplaces,118266918181385822466
R1000944,Muy buena atención,"",5,105934,googleplaces,102541492636738173172
R1000945,Muy buena atención y la comida excelente.,"",5,105934,googleplaces,106304309071948885120
R1000946,"De los chifas que conozco es el lugar que tiene el mejor chaufa especial, pero en general muy buenos platos,","",5,105934,googleplaces,104700815692676918314
R1000947,Buena atención y buen sabor oriental.,"",4,105934,googleplaces,110053107147287292538
R1000948,Buena sazón. Excelente trato y con todas las.medidas de seguridad,"",5,105934,googleplaces,103965342561912235047
R1000949,Excelente servicio siempre que voy alli salgo muy satisfecho ...,"",5,105934,googleplaces,109289145808531301677
R1000950,"Solo estaba parado afuera, es paradero. No me alcanza para comer 😅. Jeje","",5,105934,googleplaces,109789718361551865838
R1000951,"Es la última vez que visito este restaurante chino,es mala la comida","",2,105934,googleplaces,108384391109519859997
R1000952,Excelente atención,"",5,105934,googleplaces,115462690935236985610
R1000953,Muy buena atención y la comida muy agradable,"",4,105934,googleplaces,111004952264657122124
R1000954,Muy bueno,"",5,105934,googleplaces,109261030974317655778
R1000955,Buena sazón,"",4,105934,googleplaces,100211353967124414749
R1000956,"Muy buen chifa, nunca me han fallado","",4,105934,googleplaces,102227363103307603684
R1000957,Muy buenos .. buen sabor y generosidad al servir. Recomendado,"",4,105934,googleplaces,101891662288045894904
R1000958,Muy  buena  atencion  mantiebe  los  protocolos  de  seguridad  y  sanidad,"",4,105934,googleplaces,115362151380037166629
R1000959,Muy buenoBuena CHICHO BENDICIONES,"",5,105934,googleplaces,106498769137685960121
R1000960,"Excelente Atención, comida deliciosa","",5,105934,googleplaces,117824569625989396919
R1000961,Es buen chifa preparan buena comida miy buen lugar.,"",4,105934,googleplaces,109197587537482971637
R1000962,Deliciosa comida,"",5,105934,googleplaces,112201332764630030052
R1000963,Buena comida.,"",4,105934,googleplaces,108000475142633660975
R1000964,Excelente y todo muy rico,"",5,105934,googleplaces,116410255081448071931
R1000965,Muy muy bueno. Y lo mejor es que los plaatos bienen bien taypa....,"",5,105934,googleplaces,104914135991112058047
R1000966,Muy buena comida y servicio!,"",4,105934,googleplaces,110988675154961518440
R1000967,Este chifa es top! La comida es demasiado rica!,"",5,105934,googleplaces,105685563283214120684
R1000968,Buen servicio con las normas de bioseguridad y muy rica la comida lo único malo es que es solo para llevar,"",5,105934,googleplaces,117673477489099263496
R1000969,"Han cambiado el sazón, sino le ponía 5 estrellas. El chaufa solo es algo seco a diferencia de antes y el chijaukay ya van 2 veces que me dan trozos de pollo remojados en la salsa que mas parece agua. Lo que permanece rico son los wantanes…","",3,105934,googleplaces,116195649550204368696
R1000970,"Mi chifa favorito, Buena atención y buenos precios. Comida deliciosa.","",5,105934,googleplaces,106018408577664366612
R1000971,Pésimo servicio,"",1,105934,googleplaces,116141380541285956809
R1000972,Es muy bueno,"",5,105934,googleplaces,108769722615560000403
R1000973,la comida estaba podrida algunos ingredientes,"",1,105934,googleplaces,105494060163679476528
R1000974,"El chifa es de buen sabor, sería bueno que actualicen su número de delivery, he llamado y no contestan.","",4,105934,googleplaces,104044485501523799255
R1000975,Excelente atención,"",5,105934,googleplaces,109315770886317264508
R1000976,"Siempre demostrando calidad en sus comidas a pesar de la atención que es solo para llevar, todo perfecto","",4,105934,googleplaces,100479142628894374580
R1000977,Buenaso,"",4,105934,googleplaces,108616409841724682535
R1000978,Muy bueno el servicio y sobre todo la especialidad de la comida .,"",5,105934,googleplaces,110737821408195278002
R1000979,"Su sazón inigualable delicioso, y buenos precios.","",5,105934,googleplaces,112266577416098716793
R1000980,Muy rico y bien servido,"",4,105934,googleplaces,108619369971106396828
R1000981,Muy buenooooo,"",5,105934,googleplaces,102482703790469418727
R1000982,Muy bueno. Super recomendado☺️,"",5,105934,googleplaces,113966972433146187625
R1000983,"Buena comida y deliciosa, atención excelente. El mejor lugar de Lima Norte sin duda alguna","",5,105934,googleplaces,116762214267135822673
R1000984,No me gusto,"",1,105934,googleplaces,112324740289005562279
R1000985,Excelente comida y la mejor atención,"",5,105934,googleplaces,108956551207302248102
R1000986,Excelente y con la seguridad apropiada,"",5,105934,googleplaces,107936611410434694050
R1000987,Cumplidor,"",4,105934,googleplaces,117402024332420779640
R1000988,Bien,"",3,105934,googleplaces,100154413899835629308
R1000989,Espectacular!!!,"",5,105934,googleplaces,109910936048105569977
R1000990,"Tiene bonito local, es conocido. Pero en lo particular, no me agrada mucho la sazón...","",4,105934,googleplaces,115165058442286972656
R1000991,Muy bueno,"",5,105934,googleplaces,118330919887443785501
R1000992,Excelente,"",5,105934,googleplaces,110509028170871831447
R1000993,"Los platos son gigantes, si te gusta comer en abundante esta es tu mejor opción, además que es de buen sabor... Eso si.. La atención al cliente es regular porque hay demasiada gente","",5,105934,googleplaces,106450795001381437694
R1000994,Antes era mucho mejor ha bajado su calidad,"",3,105934,googleplaces,106632966124437820802
R1000995,El combinado no cumplió mis expectativas,"",3,105934,googleplaces,100148898894465318462
R1000996,Gustando comida,"",4,105934,googleplaces,107435173617138506712
R1000997,Buena atención.. la comida riquísima..  muy recomendado.. sólo que hay mucha gente y a veces hay que esperar mucho para una mesa y estacionamiento,"",5,105934,googleplaces,108621173190162096860
R1000998,"Chifa Yen Yen del distrito de Los Olivos. Creo que es el mejor restaurante de comida china en Los Olivos. Gran variedad de platos en comida oriental, precios asequibles. Excelente servicio al cliente. Tiene servicio personal, familiar y…","",5,105934,googleplaces,114430751970091935495
R1000999,"He ido muchas veces a este chifa, cada vez que lo hago no me decepciona, la comida es realmente deliciosa.Puede que demoren en prepararla, supongo que es algo normal cuando se llena un chifa.Un lugar con buena limpieza, nunca he tenido…","",5,105934,googleplaces,101685720295041142011
R1001000,Bueno.,"",4,105934,googleplaces,118090655933481699846
R1001001,"Me gustó por el bajo precio que tienen los platillos, y en cuánto a la comida estaba bastante deliciosa y te sirven bastante.El ambiente no es tan acogedor, sin embargo, por el precio es correcto, aunque siento que podría mejorar.","",4,105934,googleplaces,117002348012904710122
R1001002,Esta bueno,"",4,105934,googleplaces,115479981368324040220
R1001003,Excelente,"",5,105934,googleplaces,112374758781081975247
R1001004,"Buenísimo el sabor y los precios cómodos, muy rico!!!!","",4,105934,googleplaces,116253384964552481623
R1001005,Pésima atención. Hay un mozo  que atienden atiende en el segundo piso. El joven atiende de mala manera y no es la primera vez. No se porque el comportamiento tan pésimo.,"",2,105934,googleplaces,114687891528755019152
R1001006,Excelente,"",5,105934,googleplaces,107063379754496384274
R1001007,Excelente,"",5,105934,googleplaces,102618590223654087980
R1001008,"El Yen Yen siempre se ha caracterizado por ser agradable, pero hay algo muy importante, la calidad va de la mano con el servicio. El administrador y la cajera deberían de ser capacitados. El administrdor es el anfitrión también. Y la cajera no es la dueña de la TV, las novelas se ven en casa no en el trabajo. Después todo muy agradable. Que sigan los éxitos.","",4,105934,googleplaces,111592911848423216789
R1001009,"Buena atención, hay seguridad","",4,105934,googleplaces,107457955423084871062
R1001010,Muy buena atención y sobre todo rico,"",5,105934,googleplaces,105139023658482074014
R1001011,ES EL MEJOR CHIFA DE TODO EL CONO NORTE Y CREO QUE DE LIMA EXCELENTE EL MENU PRECIOS RAZONABLES MUY LIMPIO EXCELENTE  ATENCION DEL PERSONAL 100 PUNTOS.,"",5,105934,googleplaces,115853858895368864748
R1001012,La comida no tiene sabor el wantan duro feo sin relleno totalmente feo .. lo único agradable fue la sopa los demás platos espantosos,"",1,105934,googleplaces,108167373278462995926
R1001013,"La comida es rica, buena atencion un lugar limpio y sobre todo buenos precios","",5,105934,googleplaces,112926476150057758850
R1001014,MLo mejor de lo mejor nadie sale molesto de ese sitio es as bien recomendable,"",1,105934,googleplaces,102539910736594718468
R1001015,"YenYen🤤, sinceramente me encanta comer aquí 😂, ¿ El por qué? Este chifa es la mejor solución si quieres comer bueno y barato, ya que tienen unos menús a partir de los 10 soles y todos vienen con su sopa o wantanes, el segundo es bastante resuelto, tu mejor opción si quieres quedar satisfecho y no gastar mucho, eso sí.. las bebidas son un poco caras así que yo les recomiendo que se lleven su gaseosita Caleta 😂.","",5,105934,googleplaces,108369903915040287546
R1001016,La comieda estaba buenaRecomiemdo el taypa a la plancha,"",3,105934,googleplaces,118345752415873098554
R1001017,Muy buena atención.Para pasarlo en familia o amigos,"",5,105934,googleplaces,101636560375075049327
R1001018,"Buena atención, platos bien servidos.Riiiiiico :)","",4,105934,googleplaces,115815146869663425661
R1001019,"Todo muy rico fuimos bien atendidos hicimos una reserva para 30 personas, bien atendidos y todo a tiempo, lo recomiendo.","",5,105934,googleplaces,103460764885391815243
R1001020,"Siempre vengo aquí desde los 10 años, el arroz es rico y sirven bien para llenarse. La atención también ha sido muy buena y amables, por eso siempre regreso.","",4,105934,googleplaces,107318761498532061176
R1001021,Tiempo atrás era agradable comer aqui pero la verdad es que deje de visitar este chifa por qué NO PASA NADA!!!!,"",1,105934,googleplaces,108841440401699298318
R1001022,Lo recomiendo muy rico todo y los precios buenos.,"",5,105934,googleplaces,104999926060712780404
R1001023,"La comida es agradable, pero la atención es un poco desordenada, quizás por la gran cantidad de comensales q tienen (comida ruca). Al pagar tienes q pedir el comprobante de pago cuando deberían dártelo sin q lo pidas.","",3,105934,googleplaces,101400166525113135432
